FECHA_OPERATIVA|CEDI|TIENDA|AREA|SITUACION_PEDIDO|PED_PEDIDOS|PED_ARTICULOS|PED_CAJAS|PED_NOATENDID|PICK_PEDIDOS|PICK_ARTICULOS|PICK_CAJAS|PICK_NOATENDID|DESP_PEDIDOS|DESP_ARTICULOS|DESP_CAJAS|DESP_NOATENDID
2023/05/31|CEDI_3|11731|Refrigerados|EX|1|42|78|13||||||||
2023/05/31|CEDI_3|11732|Alimentos|EX|1|137|229|0|1|95|135|1|1|95|135|1
2023/05/31|CEDI_3|11732|Aseo|EX|1|66|153|0|1|27|29|0|1|27|29|0
2023/05/31|CEDI_3|11732|Congelados|EX|1|10|14|-1|1|11|11|1|1|11|11|1
2023/05/31|CEDI_3|11732|Cuadrante 1|EX|1|9|213|0|1|11|273|0|1|11|273|0
2023/05/31|CEDI_3|11732|Fruver Seco|EX|1|6|7||1|1|1|0|1|1|1|0
2023/05/31|CEDI_3|11732|Refrigerados|EX|1|21|29|4||||||||
2023/05/31|CEDI_3|11752|Alimentos|EX|1|59|81|0|1|34|39|0|1|34|39|0
2023/05/31|CEDI_3|11752|Aseo|EX|1|22|34|0|1|3|3|0|1|3|3|0
2023/05/31|CEDI_3|11752|Congelados|EX|1|5|5|0|||||1|1|1|0
2023/05/31|CEDI_3|11752|Cuadrante 1|EX|1|3|58|0|1|5|110|0|1|5|110|0
2023/05/31|CEDI_3|11752|Fruver Seco|EX|1|3|4|0||||||||
2023/05/31|CEDI_3|11752|Refrigerados|EX|1|13|15|0|1|5|5|0|1|15|17|0
2023/05/31|CEDI_3|11781|Congelados|EX|||||||||1|9|23|2
2023/05/31|CEDI_3|11781|Refrigerados|EX|||||||||1|13|15|0
2023/05/31|CEDI_3|11810|Alimentos|EX|1|25|40|0|1|33|76|4|1|33|76|4
2023/05/31|CEDI_3|11810|Aseo|EX|1|23|52|0|1|7|15|0|1|7|15|0
2023/05/31|CEDI_3|11810|Congelados|EX|1|9|13|0|||||1|3|3|0
2023/05/31|CEDI_3|11810|Cuadrante 1|EX|1|4|90|0|1|1|9|0|1|1|9|0
2023/05/31|CEDI_3|11810|Fruver Seco|EX|1|2|2||1|4|4|0|1|4|4|0
2023/05/31|CEDI_3|11810|Refrigerados|EX|1|6|8|1|1|8|10|1|1|6|6|0
2023/05/31|CEDI_3|11838|Alimentos|EX|1|80|159|0|1|1|1|0|1|70|135|0
2023/05/31|CEDI_3|11838|Aseo|EX|1|45|116|0|||||1|18|54|1
2023/05/31|CEDI_3|11838|Congelados|EX|1|11|12|-2|1|12|12|0|1|12|12|0
2023/05/31|CEDI_3|11838|Cuadrante 1|EX|1|8|172|0|||||1|8|190|0
2023/05/31|CEDI_3|11838|Fruver Seco|EX|1|3|4|0|1|6|6|0|1|6|7|0
2023/05/31|CEDI_3|11838|Refrigerados|EX|1|26|36|0||||||||
2023/05/31|CEDI_3|11839|Alimentos|EX|1|44|124|0|1|107|212|0|1|107|212|0
2023/05/31|CEDI_3|11839|Aseo|EX|1|14|85|0|1|19|29|0|1|19|29|0
2023/05/31|CEDI_3|11839|Congelados|EX|1|9|10|-4|1|14|17|0|1|14|17|0
2023/05/31|CEDI_3|11839|Cuadrante 1|EX|1|9|203|0|1|7|119|0|1|7|119|0
2023/05/31|CEDI_3|11839|Fruver Seco|EX|1|6|13|0||||||||
2023/05/31|CEDI_3|11839|Refrigerados|EX|1|21|36|9|1|32|50|0|1|32|50|0
2023/05/31|CEDI_3|11840|Alimentos|EX|1|84|181|2|1|148|321|6|1|77|161|0
2023/05/31|CEDI_3|11840|Aseo|EX|1|57|129|0|1|68|117|0|1|27|39|0
2023/05/31|CEDI_3|11840|Congelados|EX|1|16|23|0||||||||
2023/05/31|CEDI_3|11840|Cuadrante 1|EX|1|12|228|0|||||1|11|235|0
2023/05/31|CEDI_3|11840|Fruver Seco|EX|1|5|9|0|1|7|7|0|1|5|5|0
2023/05/31|CEDI_3|11840|Refrigerados|EX|1|28|44|0|1|50|85|0||||
2023/05/31|CEDI_3|11841|Alimentos|EX|1|159|289|10|1|65|109|0|1|65|109|0
2023/05/31|CEDI_3|11841|Aseo|EX|1|73|185|0|1|9|17|0|1|9|17|0
2023/05/31|CEDI_3|11841|Congelados|EX|1|18|28|-1|1|9|11|1|1|9|11|1
2023/05/31|CEDI_3|11841|Cuadrante 1|EX|1|12|270|0|1|3|42|0|1|3|42|0
2023/05/31|CEDI_3|11841|Fruver Seco|EX|1|1|1|0|1|4|4|0|1|4|4|0
2023/05/31|CEDI_3|11841|Refrigerados|EX|1|51|78|-2||||||||
2023/05/31|CEDI_3|11842|Refrigerados|EX|||||||||1|21|27|0
2023/05/31|CEDI_3|11881|Alimentos|EX|1|121|254|3|1|162|332|0|1|162|332|0
2023/05/31|CEDI_3|11881|Aseo|EX|1|72|173|1|1|68|145|3|1|68|145|3
2023/05/31|CEDI_3|11881|Congelados|EX|1|11|19|0|1|17|22|0|1|17|22|0
2023/05/31|CEDI_3|11881|Cuadrante 1|EX|1|23|482|0|1|16|346|0|1|16|346|0
2023/05/31|CEDI_3|11881|Fruver Seco|EX|1|6|6|0|1|4|5|0|1|4|5|0
2023/05/31|CEDI_3|11881|Refrigerados|EX|1|39|54|0|1|68|99|0|1|68|99|0
2023/05/31|CEDI_3|11882|Alimentos|EX|1|70|95|0|1|16|25|0|1|16|25|0
2023/05/31|CEDI_3|11882|Aseo|EX|1|25|50|0||||||||
2023/05/31|CEDI_3|11882|Congelados|EX|1|11|11|-1||||||||
2023/05/31|CEDI_3|11882|Cuadrante 1|EX|1|2|26||1|1|14|0|1|1|14|0
2023/05/31|CEDI_3|11882|Fruver Seco|EX|||||1|1|1|0|1|1|1|0
2023/05/31|CEDI_3|11882|Refrigerados|EX|1|19|24|0|1|3|4|0||||
2023/05/31|CEDI_3|11975|Alimentos|EX|1|202|403|4|1|66|164|0|1|66|164|0
2023/05/31|CEDI_3|11975|Aseo|EX|1|31|70|0|1|21|44|0|1|21|44|0
2023/05/31|CEDI_3|11975|Congelados|EX|1|13|28|2||||||||
2023/05/31|CEDI_3|11975|Cuadrante 1|EX|1|14|268|0|1|7|158|0|1|7|158|0
2023/05/31|CEDI_3|11975|Fruver Seco|EX|1|8|17|||||||||
2023/05/31|CEDI_3|11975|Refrigerados|EX|1|30|66|20||||||||
2023/05/31|CEDI_3|11976|Alimentos|EX|1|83|141|0|1|131|288|7|1|131|288|7
2023/05/31|CEDI_3|11976|Aseo|EX|1|56|214|0|1|52|101|0|1|52|101|0
2023/05/31|CEDI_3|11976|Congelados|EX|1|15|25|0|1|22|27|0|1|22|27|0
2023/05/31|CEDI_3|11976|Cuadrante 1|EX|1|13|298|0|1|15|532|0|1|15|532|0
2023/05/31|CEDI_3|11976|Fruver Seco|EX|1|6|9|0|1|6|7|0|1|6|7|0
2023/05/31|CEDI_3|11976|Refrigerados|EX|1|28|39|0|1|50|78|0|1|50|78|0
2023/05/31|CEDI_3|12005|Alimentos|EX|1|175|275|0|1|110|191|0||||
2023/05/31|CEDI_3|12005|Aseo|EX|1|68|120|0|1|28|44|1||||
2023/05/31|CEDI_3|12005|Congelados|EX|1|13|20|2|1|13|13|-1|1|13|13|-1
2023/05/31|CEDI_3|12005|Cuadrante 1|EX|1|9|206|0|1|11|275|0||||
2023/05/31|CEDI_3|12005|Fruver Seco|EX|1|2|2|0|1|2|2|0||||
2023/05/31|CEDI_3|12005|Refrigerados|EX|1|33|45|3|1|34|51|0|1|34|51|0
2023/05/31|CEDI_3|12036|Alimentos|EX|||||1|91|163|3|1|91|163|3
2023/05/31|CEDI_3|12036|Aseo|EX|||||1|24|48|0|1|24|48|0
2023/05/31|CEDI_3|12036|Congelados|EX|||||1|13|18|1|1|13|18|1
2023/05/31|CEDI_3|12036|Cuadrante 1|EX|||||1|11|233|0|1|11|233|0
2023/05/31|CEDI_3|12036|Fruver Seco|EX|1|8|17||1|6|13|0|1|6|13|0
2023/05/31|CEDI_3|12036|Refrigerados|EX|1|7|12|0|1|57|108|0|1|57|108|0
2023/05/31|CEDI_3|12083|Refrigerados|EX|||||||||1|18|19|0
2023/05/31|CEDI_3|12125|Alimentos|EX|1|99|175|0|1|86|175|1|1|86|175|1
2023/05/31|CEDI_3|12125|Aseo|EX|1|66|304|0|1|25|49|0|1|25|49|0
2023/05/31|CEDI_3|12125|Congelados|EX|1|12|17|0|1|16|19|0|1|16|19|0
2023/05/31|CEDI_3|12125|Cuadrante 1|EX|1|14|340|0|1|12|281|0|1|12|281|0
2023/05/31|CEDI_3|12125|Fruver Seco|EX|1|7|10|0|1|2|3|0|1|2|3|0
2023/05/31|CEDI_3|12125|Refrigerados|EX|1|54|73|0|1|40|49|0|1|40|49|0
2023/05/31|CEDI_3|12126|Alimentos|EX|1|99|166|0|1|90|154|0|1|90|154|0
2023/05/31|CEDI_3|12126|Aseo|EX|1|58|152|0|1|32|71|0|1|32|71|0
2023/05/31|CEDI_3|12126|Congelados|EX|1|16|18|0||||||||
2023/05/31|CEDI_3|12126|Cuadrante 1|EX|1|9|163|0|1|7|163|0|1|7|163|0
2023/05/31|CEDI_3|12126|Fruver Seco|EX|1|6|6||1|1|1|0|1|1|1|0
2023/05/31|CEDI_3|12126|Refrigerados|EX|1|25|30|0|1|59|94|0||||
2023/05/31|CEDI_3|12170|Alimentos|EX|1|99|161|0|1|84|149|0|1|84|149|0
2023/05/31|CEDI_3|12170|Aseo|EX|1|62|116|0|1|41|75|0|1|41|75|0
2023/05/31|CEDI_3|12170|Congelados|EX|1|10|12|-3|1|8|8|1|1|8|8|1
2023/05/31|CEDI_3|12170|Cuadrante 1|EX|1|11|171|0|1|6|102|0|1|6|102|0
2023/05/31|CEDI_3|12170|Fruver Seco|EX|1|1|1|0|||||1|2|2|0
2023/05/31|CEDI_3|12170|Refrigerados|EX|1|33|52|9||||||||
2023/05/31|CEDI_3|12173|Alimentos|EX|1|20|25|0|1|96|112|1|1|96|112|1
2023/05/31|CEDI_3|12173|Aseo|EX|1|21|49|0|1|23|30|0|1|23|30|0
2023/05/31|CEDI_3|12173|Congelados|EX|1|7|7|0|1|8|8|0|1|8|8|0
2023/05/31|CEDI_3|12173|Cuadrante 1|EX|1|9|263|0|1|8|176|0|1|8|176|0
2023/05/31|CEDI_3|12173|Fruver Seco|EX|1|6|6|||||||||
2023/05/31|CEDI_3|12173|Refrigerados|EX|1|18|21|2||||||||
2023/05/31|CEDI_3|12174|Alimentos|EX|1|191|357|0|1|115|186|1||||
2023/05/31|CEDI_3|12174|Aseo|EX|1|68|126|0|1|45|64|0||||
2023/05/31|CEDI_3|12174|Congelados|EX|1|18|20|-4|1|15|15|1|1|15|15|1
2023/05/31|CEDI_3|12174|Cuadrante 1|EX|1|14|373|0|1|12|487|0|1|6|96|0
2023/05/31|CEDI_3|12174|Fruver Seco|EX|1|5|5|0|1|6|7|0||||
2023/05/31|CEDI_3|12174|Refrigerados|EX|1|88|104|1|1|38|48|0|1|38|48|0
2023/05/31|CEDI_3|12175|Alimentos|EX|1|44|96|0|1|44|94|0|1|44|94|0
2023/05/31|CEDI_3|12175|Aseo|EX|1|20|59|0|1|6|10|0|1|6|10|0
2023/05/31|CEDI_3|12175|Congelados|EX|1|3|7|-4|1|16|18|2|1|16|18|2
2023/05/31|CEDI_3|12175|Cuadrante 1|EX|1|12|263|0|1|7|104|0|1|7|104|0
2023/05/31|CEDI_3|12175|Fruver Seco|EX|1|7|11|0|1|1|1|0|1|1|1|0
2023/05/31|CEDI_3|12175|Refrigerados|EX|1|17|32|7|1|50|75|0|1|50|75|0
2023/05/31|CEDI_3|12223|Alimentos|EX|1|80|134|0|1|15|27|0|1|15|27|0
2023/05/31|CEDI_3|12223|Aseo|EX|1|27|142|0|1|13|23|0|1|13|23|0
2023/05/31|CEDI_3|12223|Congelados|EX|1|4|6|-1|1|14|19|0|1|14|19|0
2023/05/31|CEDI_3|12223|Cuadrante 1|EX|1|8|140|0|1|4|84|0|1|4|84|0
2023/05/31|CEDI_3|12223|Fruver Seco|EX|1|6|11||1|2|4|0|1|2|4|0
2023/05/31|CEDI_3|12224|Alimentos|EX|1|21|67|0|1|16|41|0|1|16|41|0
2023/05/31|CEDI_3|12224|Aseo|EX|1|20|104|0|1|6|25|3|1|6|25|3
2023/05/31|CEDI_3|12224|Congelados|EX|1|9|9|0|1|10|11|0|1|10|11|0
2023/05/31|CEDI_3|12224|Cuadrante 1|EX|1|5|90|0|1|3|78|0|1|3|78|0
2023/05/31|CEDI_3|12224|Fruver Seco|EX|1|2|2|0|1|3|3|0|1|3|3|0
2023/05/31|CEDI_3|12224|Refrigerados|EX|1|22|29|0|1|7|10|0|1|7|10|0
2023/05/31|CEDI_3|12265|Alimentos|EX|1|64|105|0|||||1|30|57|0
2023/05/31|CEDI_3|12265|Aseo|EX|1|1|1||||||1|5|11|0
2023/05/31|CEDI_3|12265|Congelados|EX|||||1|14|17|0|1|14|17|0
2023/05/31|CEDI_3|12265|Cuadrante 1|EX|1|9|179|0||||||||
2023/05/31|CEDI_3|12265|Fruver Seco|EX|1|5|15|0|||||1|3|4|0
2023/05/31|CEDI_3|12265|Refrigerados|EX|1|22|27|0|1|55|88|0|1|55|88|0
2023/05/31|CEDI_3|12303|Alimentos|EX|1|57|114|0|1|42|103|0|1|42|103|0
2023/05/31|CEDI_3|12303|Aseo|EX|1|17|43|0|1|17|30|0|1|17|30|0
2023/05/31|CEDI_3|12303|Congelados|EX|1|2|7||1|3|3|0|1|3|3|0
2023/05/31|CEDI_3|12303|Cuadrante 1|EX|1|3|110|0|1|5|200|0|1|5|200|0
2023/05/31|CEDI_3|12303|Fruver Seco|EX|1|10|24|0|1|3|7|0|1|3|7|0
2023/05/31|CEDI_3|12303|Refrigerados|EX|1|12|19|0|1|7|8|0|1|7|8|0
2023/05/31|CEDI_3|12310|Alimentos|EX|1|95|136|0|||||1|16|32|0
2023/05/31|CEDI_3|12310|Aseo|EX|1|45|94|0|||||1|7|22|0
2023/05/31|CEDI_3|12310|Congelados|EX|1|12|26|0|||||1|7|8|0
2023/05/31|CEDI_3|12310|Cuadrante 1|EX|1|6|156|0|1|5|179|0|1|5|179|0
2023/05/31|CEDI_3|12310|Fruver Seco|EX|1|1|4|0|||||1|2|3|0
2023/05/31|CEDI_3|12310|Refrigerados|EX|1|34|39|0|1|27|35|0|1|27|35|0
2023/05/31|CEDI_3|12322|Alimentos|EX|1|80|141|0|1|56|89|0|1|56|89|0
2023/05/31|CEDI_3|12322|Aseo|EX|1|50|80|0|1|9|11|0|1|9|11|0
2023/05/31|CEDI_3|12322|Congelados|EX|1|13|16|0|1|14|18|-1|1|14|18|-1
2023/05/31|CEDI_3|12322|Cuadrante 1|EX|1|17|306|0|1|5|104|0|1|5|104|0
2023/05/31|CEDI_3|12322|Fruver Seco|EX|||||1|2|3|0|1|2|3|0
2023/05/31|CEDI_3|12322|Refrigerados|EX|1|34|52|1||||||||
2023/05/31|CEDI_3|12323|Alimentos|EX|1|15|44|0|1|12|31|0|1|12|31|0
2023/05/31|CEDI_3|12323|Aseo|EX|1|8|51|0|1|7|30|0|1|7|30|0
2023/05/31|CEDI_3|12323|Congelados|EX|1|2|2|||||||||
2023/05/31|CEDI_3|12323|Cuadrante 1|EX|1|2|78|0||||||||
2023/05/31|CEDI_3|12323|Fruver Seco|EX|1|5|5|0||||||||
2023/05/31|CEDI_3|12323|Refrigerados|EX|1|5|5|0|1|11|11|0||||
2023/05/31|CEDI_3|12324|Alimentos|EX|1|73|138|0|1|52|75|0|1|52|75|0
2023/05/31|CEDI_3|12324|Aseo|EX|1|32|105|0|1|28|48|4|1|28|48|4
2023/05/31|CEDI_3|12324|Congelados|EX|1|13|16|0||||||||
2023/05/31|CEDI_3|12324|Cuadrante 1|EX|1|3|48|0|1|1|16|0|1|1|16|0
2023/05/31|CEDI_3|12324|Fruver Seco|EX|1|3|5|0|1|1|1|0|1|1|1|0
2023/05/31|CEDI_3|12324|Refrigerados|EX|1|22|23|0|1|11|11|0||||
2023/05/31|CEDI_3|12332|Alimentos|EX|1|32|94|0|1|55|77|0|1|107|174|0
2023/05/31|CEDI_3|12332|Aseo|EX|1|25|75|0|1|15|21|0|1|62|86|0
2023/05/31|CEDI_3|12332|Congelados|EX|1|19|45|-1|1|9|13|3|1|9|13|3
2023/05/31|CEDI_3|12332|Cuadrante 1|EX|1|14|256|0|||||1|13|290|0
2023/05/31|CEDI_3|12332|Fruver Seco|EX|1|7|9|0|1|2|4|0|1|8|8|0
2023/05/31|CEDI_3|12332|Refrigerados|EX|1|9|13|0|1|17|25|0|1|17|25|0
2023/05/31|CEDI_3|12376|Alimentos|EX|1|82|129|1|1|43|78|0|1|43|78|0
2023/05/31|CEDI_3|12376|Aseo|EX|1|39|140|1|1|16|20|0|1|16|20|0
2023/05/31|CEDI_3|12376|Congelados|EX|1|10|14|0||||||||
2023/05/31|CEDI_3|12376|Cuadrante 1|EX|1|8|155|0|1|5|134|0|1|5|134|0
2023/05/31|CEDI_3|12376|Fruver Seco|EX|1|3|8|0|1|1|2|0|1|1|2|0
2023/05/31|CEDI_3|12376|Refrigerados|EX|1|18|28|0|1|25|29|0||||
2023/05/31|CEDI_3|12381|Alimentos|EX|1|71|110|0|1|136|349|1||||
2023/05/31|CEDI_3|12381|Aseo|EX|1|21|105|0|1|31|58|0||||
2023/05/31|CEDI_3|12381|Congelados|EX|1|1|1||1|5|7|0|1|5|7|0
2023/05/31|CEDI_3|12381|Cuadrante 1|EX|1|2|47|0|1|15|444|0||||
2023/05/31|CEDI_3|12381|Fruver Seco|EX|1|10|14|0||||||||
2023/05/31|CEDI_3|12381|Refrigerados|EX|1|8|10|0|1|9|12|0|1|9|12|0
2023/05/31|CEDI_3|12409|Alimentos|EX|1|121|166|1|1|134|185|1||||
2023/05/31|CEDI_3|12409|Aseo|EX|1|60|92|1|1|39|49|0||||
2023/05/31|CEDI_3|12409|Congelados|EX|1|22|25|-1|1|12|13|1|1|12|13|1
2023/05/31|CEDI_3|12409|Cuadrante 1|EX|1|8|173|0|1|6|122|0||||
2023/05/31|CEDI_3|12409|Fruver Seco|EX|1|4|4|0|1|5|5|0||||
2023/05/31|CEDI_3|12409|Refrigerados|EX|1|40|50|3|1|35|44|0|1|35|44|0
2023/05/31|CEDI_3|12424|Alimentos|EX|1|53|84|1|1|51|77|0|1|51|77|0
2023/05/31|CEDI_3|12424|Aseo|EX|1|21|44|-3|1|20|40|0|1|20|40|0
2023/05/31|CEDI_3|12424|Congelados|EX|1|21|21|-1|1|6|6|1|1|6|6|1
2023/05/31|CEDI_3|12424|Cuadrante 1|EX|1|6|135|0|1|7|141|0|1|7|141|0
2023/05/31|CEDI_3|12424|Fruver Seco|EX|1|6|9|0|1|7|7|0|1|7|7|0
2023/05/31|CEDI_3|12424|Refrigerados|EX|1|36|48|8|1|22|37|0|1|22|37|0
2023/05/31|CEDI_3|12481|Alimentos|EX|1|54|98|0|1|38|52|0|1|38|52|0
2023/05/31|CEDI_3|12481|Aseo|EX|1|29|50|0|1|21|31|0|1|21|31|0
2023/05/31|CEDI_3|12481|Congelados|EX|||||1|11|11|0|1|11|11|0
2023/05/31|CEDI_3|12481|Cuadrante 1|EX|1|2|30|0|1|1|14|0|1|1|14|0
2023/05/31|CEDI_3|12481|Fruver Seco|EX|1|4|7|0|1|2|2|0|1|2|2|0
2023/05/31|CEDI_3|12481|Refrigerados|EX|1|22|25|0|1|30|34|0|1|30|34|0
2023/05/31|CEDI_3|12483|Alimentos|EX|1|71|119|0|1|13|16|0|1|13|16|0
2023/05/31|CEDI_3|12483|Aseo|EX|1|27|117|0|1|10|13|0|1|10|13|0
2023/05/31|CEDI_3|12483|Congelados|EX|1|10|15|0||||||||
2023/05/31|CEDI_3|12483|Cuadrante 1|EX|1|1|12|0|1|4|178|0|1|4|178|0
2023/05/31|CEDI_3|12483|Fruver Seco|EX|1|2|2|||||||||
2023/05/31|CEDI_3|12483|Refrigerados|EX|1|11|12|0|1|6|6|0||||
2023/05/31|CEDI_3|12499|Alimentos|EX|1|30|34|0|1|38|44|0|1|38|44|0
2023/05/31|CEDI_3|12499|Aseo|EX|1|12|27|0|1|11|13|0|1|11|13|0
2023/05/31|CEDI_3|12499|Congelados|EX|1|2|3|0|1|3|3|1|1|3|3|1
2023/05/31|CEDI_3|12499|Cuadrante 1|EX|1|4|69|0|1|1|28|0|1|1|28|0
2023/05/31|CEDI_3|12499|Fruver Seco|EX|1|4|5|0|1|2|2|0|1|2|2|0
2023/05/31|CEDI_3|12499|Refrigerados|EX|||||1|9|9|0|1|9|9|0
2023/05/31|CEDI_3|12536|Congelados|EX|||||1|14|24|0|1|14|24|0
2023/05/31|CEDI_3|12536|Refrigerados|EX|||||||||1|24|33|0
2023/05/31|CEDI_3|12540|Alimentos|EX|1|31|48|0|||||1|42|77|0
2023/05/31|CEDI_3|12540|Aseo|EX|1|16|25|0|||||1|11|15|0
2023/05/31|CEDI_3|12540|Congelados|EX|1|5|7|2|1|4|4|-1|1|4|4|-1
2023/05/31|CEDI_3|12540|Cuadrante 1|EX|1|4|78|0|1|3|68|0|1|3|68|0
2023/05/31|CEDI_3|12540|Fruver Seco|EX|1|3|3|0|||||1|1|1|0
2023/05/31|CEDI_3|12574|Alimentos|EX|1|102|164|0|1|45|82|0|1|46|83|0
2023/05/31|CEDI_3|12574|Aseo|EX|1|34|84|0|1|11|53|0|1|11|53|0
2023/05/31|CEDI_3|12574|Congelados|EX|1|21|21|0|1|31|40|0|1|31|40|0
2023/05/31|CEDI_3|12574|Cuadrante 1|EX|1|6|113|0|1|5|188|0|1|5|188|0
2023/05/31|CEDI_3|12574|Fruver Seco|EX|1|7|16|0|||||1|7|13|0
2023/05/31|CEDI_3|12574|Refrigerados|EX|1|45|55|0|1|61|139|0|1|61|139|0
2023/05/31|CEDI_3|12591|Alimentos|EX|1|106|201|0|||||1|76|218|1
2023/05/31|CEDI_3|12591|Aseo|EX|1|36|111|0|||||1|7|22|0
2023/05/31|CEDI_3|12591|Congelados|EX|1|5|10|-1|1|8|11|2|1|8|11|2
2023/05/31|CEDI_3|12591|Cuadrante 1|EX|1|12|246|0|||||1|9|165|0
2023/05/31|CEDI_3|12591|Fruver Seco|EX|1|2|2|0|||||1|5|5|0
2023/05/31|CEDI_3|12591|Refrigerados|EX|1|19|25|0||||||||
2023/05/31|CEDI_3|12592|Alimentos|EX|1|26|59|0|1|3|4|0||||
2023/05/31|CEDI_3|12592|Aseo|EX|1|17|103|0|1|4|5|0||||
2023/05/31|CEDI_3|12592|Congelados|EX|1|4|5|0||||||||
2023/05/31|CEDI_3|12592|Cuadrante 1|EX|1|3|130|0|1|6|294|0||||
2023/05/31|CEDI_3|12595|Alimentos|EX|1|76|206|3|1|100|221|3||||
2023/05/31|CEDI_3|12595|Aseo|EX|1|35|251|19|1|35|88|0||||
2023/05/31|CEDI_3|12595|Congelados|EX|1|24|35|0|1|22|26|0|1|22|26|0
2023/05/31|CEDI_3|12595|Cuadrante 1|EX|1|12|307|0|||||1|4|66|0
2023/05/31|CEDI_3|12595|Fruver Seco|EX|1|3|3|0|1|5|7|0||||
2023/05/31|CEDI_3|12595|Refrigerados|EX|1|18|31|0|1|37|59|0|1|37|59|0
2023/05/31|CEDI_3|12610|Refrigerados|EX|||||||||1|13|13|0
2023/05/31|CEDI_3|12620|Alimentos|EX|1|24|41|0|1|22|29|0|1|22|29|0
2023/05/31|CEDI_3|12620|Aseo|EX|1|15|59|0|1|21|41|0|1|21|41|0
2023/05/31|CEDI_3|12620|Congelados|EX|1|1|1|0|1|3|5|2|1|3|5|2
2023/05/31|CEDI_3|12620|Cuadrante 1|EX|||||1|7|156|0|1|7|156|0
2023/05/31|CEDI_3|12620|Fruver Seco|EX|1|3|3|0||||||||
2023/05/31|CEDI_3|12620|Refrigerados|EX|1|16|17|1||||||||
2023/05/31|CEDI_3|12634|Alimentos|EX|1|21|37|0|1|4|13|0|1|4|13|0
2023/05/31|CEDI_3|12634|Aseo|EX|1|26|80|0|1|2|3|0|1|2|3|0
2023/05/31|CEDI_3|12634|Congelados|EX|1|1|1|0||||||||
2023/05/31|CEDI_3|12634|Cuadrante 1|EX|1|3|41|0|1|3|80|0|1|3|80|0
2023/05/31|CEDI_3|12634|Fruver Seco|EX|1|1|1|||||||||
2023/05/31|CEDI_3|12634|Refrigerados|EX|1|13|14|0|1|12|12|0||||
2023/05/31|CEDI_3|12635|Alimentos|EX|1|16|33|0|1|28|61|0|1|28|61|0
2023/05/31|CEDI_3|12635|Aseo|EX|1|25|109|0|1|14|72|22|1|14|72|22
2023/05/31|CEDI_3|12635|Congelados|EX|1|3|4|0||||||||
2023/05/31|CEDI_3|12635|Cuadrante 1|EX|1|4|95|0|1|2|74|0|1|2|74|0
2023/05/31|CEDI_3|12635|Fruver Seco|EX|1|1|1|0|1|1|3|0|1|1|3|0
2023/05/31|CEDI_3|12635|Refrigerados|EX|1|10|12|0|1|5|5|0||||
2023/05/31|CEDI_3|12647|Alimentos|EX|1|46|72|0|1|16|20|0|1|16|20|0
2023/05/31|CEDI_3|12647|Aseo|EX|1|5|7|0|1|4|13|0|1|4|13|0
2023/05/31|CEDI_3|12647|Congelados|EX|1|4|5|0||||||||
2023/05/31|CEDI_3|12647|Cuadrante 1|EX|1|5|99|0|1|1|10|0|1|1|10|0
2023/05/31|CEDI_3|12647|Fruver Seco|EX|1|1|1|||||||||
2023/05/31|CEDI_3|12647|Refrigerados|EX|1|6|6|0|1|18|18|0||||
2023/05/31|CEDI_3|12661|Alimentos|EX|1|39|69|0|1|84|170|0|1|84|170|0
2023/05/31|CEDI_3|12661|Aseo|EX|1|11|48|0|1|18|33|0|1|18|33|0
2023/05/31|CEDI_3|12661|Congelados|EX|1|2|3|-1|1|7|12|2|1|7|12|2
2023/05/31|CEDI_3|12661|Cuadrante 1|EX|1|2|32|0|1|6|224|0|1|6|224|0
2023/05/31|CEDI_3|12661|Fruver Seco|EX|1|6|7|0|||||1|6|6|0
2023/05/31|CEDI_3|12661|Refrigerados|EX|1|14|14|0|1|48|53|0|1|48|53|0
2023/05/31|CEDI_3|12703|Alimentos|EX|1|41|60|0|1|67|150|0|1|70|154|0
2023/05/31|CEDI_3|12703|Aseo|EX|1|20|56|0|1|29|48|0|1|30|49|0
2023/05/31|CEDI_3|12703|Congelados|EX|1|14|14|-1|1|6|6|0|1|6|6|0
2023/05/31|CEDI_3|12703|Cuadrante 1|EX|1|5|110|0|1|7|179|0|1|7|179|0
2023/05/31|CEDI_3|12703|Fruver Seco|EX|1|5|11|0||||||||
2023/05/31|CEDI_3|12704|Alimentos|EX|1|102|166|0|1|90|161|0||||
2023/05/31|CEDI_3|12704|Aseo|EX|1|43|85|0|1|45|70|0||||
2023/05/31|CEDI_3|12704|Congelados|EX|1|22|31|2|1|5|5|0|1|5|5|0
2023/05/31|CEDI_3|12704|Cuadrante 1|EX|1|5|108|0|1|7|118|0||||
2023/05/31|CEDI_3|12704|Fruver Seco|EX|1|3|5|1|1|3|9|0||||
2023/05/31|CEDI_3|12705|Alimentos|EX|1|132|197|0|1|38|50|0|1|38|50|0
2023/05/31|CEDI_3|12705|Aseo|EX|1|56|78|0|1|15|18|0|1|15|18|0
2023/05/31|CEDI_3|12705|Congelados|EX|1|11|15|0|1|6|6|0|1|6|6|0
2023/05/31|CEDI_3|12705|Cuadrante 1|EX|1|10|184|0|1|2|21|0|1|2|21|0
2023/05/31|CEDI_3|12705|Fruver Seco|EX|1|4|5|1|1|3|5|0|1|3|5|0
2023/05/31|CEDI_3|12705|Refrigerados|EX|1|41|61|4|1|20|30|0|1|20|30|0
2023/05/31|CEDI_3|12726|Alimentos|EX|1|86|132|0|1|109|184|0|1|64|94|0
